PROVINCE,SECTOR,NUMBER of MSME
กรุงเทพมหานคร,ภาคการผลิต,42
กรุงเทพมหานคร,ภาคการผลิต,14
กรุงเทพมหานคร,ภาคการผลิต,44
กรุงเทพมหานคร,ภาคการผลิต,1
กรุงเทพมหานคร,ภาคการผลิต,1
กรุงเทพมหานคร,ภาคการผลิต,17
กรุงเทพมหานคร,ภาคการผลิต,7
กรุงเทพมหานคร,ภาคการผลิต,27
กรุงเทพมหานคร,ภาคการผลิต,3
กรุงเทพมหานคร,ภาคการผลิต,2
กรุงเทพมหานคร,ภาคการผลิต,13
กรุงเทพมหานคร,ภาคการผลิต,165
กรุงเทพมหานคร,ภาคการผลิต,19
กรุงเทพมหานคร,ภาคการผลิต,5
กรุงเทพมหานคร,ภาคการผลิต,3
กรุงเทพมหานคร,ภาคการผลิต,3
กรุงเทพมหานคร,ภาคการผลิต,6
กรุงเทพมหานคร,ภาคการผลิต,2
กรุงเทพมหานคร,ภาคการผลิต,2
กรุงเทพมหานคร,ภาคการผลิต,1
กรุงเทพมหานคร,ภาคการผลิต,4
กรุงเทพมหานคร,ภาคการผลิต,21
กรุงเทพมหานคร,ภาคการผลิต,31
กรุงเทพมหานคร,ภาคการผลิต,35
กรุงเทพมหานคร,ภาคการผลิต,1
กรุงเทพมหานคร,ภาคการผลิต,4
กรุงเทพมหานคร,ภาคการผลิต,1
กรุงเทพมหานคร,ภาคการผลิต,4
กรุงเทพมหานคร,ภาคการผลิต,1
กรุงเทพมหานคร,ภาคการผลิต,11
กรุงเทพมหานคร,ภาคการผลิต,11
กรุงเทพมหานคร,ภาคการผลิต,49
กรุงเทพมหานคร,ภาคการผลิต,10
กรุงเทพมหานคร,ภาคการผลิต,35
กรุงเทพมหานคร,ภาคการผลิต,15
กรุงเทพมหานคร,ภาคการผลิต,17
กรุงเทพมหานคร,ภาคการผลิต,27
กรุงเทพมหานคร,ภาคการผลิต,1
กรุงเทพมหานคร,ภาคการผลิต,119
กรุงเทพมหานคร,ภาคการผลิต,74
กรุงเทพมหานคร,ภาคการผลิต,276
กรุงเทพมหานคร,ภาคการผลิต,41
กรุงเทพมหานคร,ภาคการผลิต,4
กรุงเทพมหานคร,ภาคการผลิต,4
กรุงเทพมหานคร,ภาคการผลิต,24
กรุงเทพมหานคร,ภาคการผลิต,2
กรุงเทพมหานคร,ภาคการผลิต,13
กรุงเทพมหานคร,ภาคการผลิต,4
กรุงเทพมหานคร,ภาคการผลิต,6
กรุงเทพมหานคร,ภาคการผลิต,22
กรุงเทพมหานคร,ภาคการผลิต,13
กรุงเทพมหานคร,ภาคการผลิต,30
กรุงเทพมหานคร,ภาคการผลิต,4
กรุงเทพมหานคร,ภาคการผลิต,2
กรุงเทพมหานคร,ภาคการผลิต,3
กรุงเทพมหานคร,ภาคการผลิต,24
